"['wish', 'see', 'finally', 'comfortable', 'sad', 'missed']",0
"['falling', 'asleep', 'heard', 'tracy', 'girl', 'body', 'found', 'sad', 'heart', 'breaks', 'family']",0
"['yay', 'happy', 'job', 'also', 'means', 'less', 'time']",0
"['checked', 'user', 'timeline', 'blackberry', 'looks', 'like', 'still', 'happening', 'still']",0
"['oh', 'man', 'ironing', 'top', 'wear', 'meeting', 'burnt']",0
"['strangely', 'sad', 'lilo', 'breaking']",0
"['oh', 'sorry', 'think']",0
"['broadband', 'plan', 'massive', 'broken', 'promise', 'www', 'still', 'waiting', 'broadband']",0
"['wow', 'tons', 'replies', 'may', 'see', 'friends', 'tweets', 'scrolling', 'feed', 'lot']",0
"['duck', 'chicken', 'taking', 'long', 'hatch']",0
"['put', 'vacation', 'photos', 'online', 'yrs', 'ago', 'pc', 'crashed', 'forget', 'name', 'site']",0
"['need', 'hug']",0
"['sure', 'pos', 'much', 'want', 'think', 'trade', 'away', 'company', 'assets', 'sorry']",0
"['hate', 'happens']",0
"['sad', 'feeling', 'dallas', 'going', 'show', 'got', 'ta', 'say', 'though', 'think', 'shows', 'use', 'music', 'game']",0
"['degrees', 'tomorrow']",0
"['move', 'thought', 'already', 'sd', 'random', 'found', 'glad', 'hear', 'well']",0
"['miss', 'ps', 'commission', 'playing', 'copped', 'blood', 'sand']",0
"['leaving', 'parking', 'lot', 'work']",0
"['life', 'cool']",0
"['sadly', 'though', 'never', 'gotten', 'experience', 'post', 'coitus', 'cigarette', 'never']",0
"['nice', 'day', 'bad', 'rain', 'comes', 'tomorrow']",0
"['bad', 'around', 'lost', 'job', 'even', 'pay', 'phone', 'bill', 'shucks']",0
"['back', 'school', 'tomorrow']",0
"['mo', 'jobs', 'money', 'hell', 'min', 'wage', 'clams', 'hour']",0
"['forever', 'see', 'soon']",0
"['algonquin', 'agreed', 'saw', 'day', 'today']",0
"['oh', 'dude', 'really', 'look', 'em', 'someone', 'says', 'added', 'sorry', 'terrible', 'need', 'pop']",0
"['sure', 'right', 'need', 'start', 'working', 'jared', 'least']",0
"['really', 'hate', 'people', 'diss', 'bands', 'trace', 'clearly', 'ugly']",0
"['gym', 'attire', 'today', 'puma', 'singlet', 'shorts', 'black', 'business', 'socks', 'leather', 'shoes', 'lucky', 'run', 'cute', 'girls']",0
"['show', 'location']",0
"['picnic', 'phone', 'smells', 'like', 'citrus']",0
"['donkey', 'sensitive', 'comments', 'nevertheless', 'glad', 'see', 'mug', 'asap', 'charger', 'still', 'awol']",0
"['new', 'tonight']",0
"['think', 'arms', 'sore', 'tennis']",0
"['wonders', 'someone', 'like', 'much', 'make', 'unhappy', 'split', 'depressed']",0
"['sleep', 'soon', 'hate', 'saying', 'bye', 'see', 'tomorrow', 'night']",0
"['got', 'ur', 'newsletter', 'fares', 'really', 'unbelievable', 'shame', 'already', 'booked', 'paid', 'mine']",0
['boo'],0
[],0
"['damn', 'chalk', 'chalkboard', 'useless']",0
"['blast', 'villa', 'hates', 'sore', 'throat', 'day', 'getting', 'worse']",0
"['missed', 'meeting', 'sup', 'mama']",0
"['tummy', 'hurts', 'wonder', 'hypnosis', 'working', 'get', 'stop', 'smoking']",0
"['always', 'fat', 'ones']",0
"['sorry', 'babe', 'annoys', 'thankfully', 'asleep', 'right', 'evil', 'laugh']",0
"['paid', 'attention', 'covered', 'webpage', 'design', 'class', 'undergrad']",0
"['wednesday', 'day', 'know']",0
"['poor', 'hills']",0
"['pray', 'please', 'ex', 'threatening', 'start', 'babies', 'birthday', 'party', 'jerk', 'still', 'headache']",0
"['really', 'enjoy', 'problems', 'constants', 'think', 'things', 'find', 'someone']",0
"['strider', 'sick', 'little', 'puppy']",0
"['grace', 'go', 'party', 'sadly', 'easter', 'able', 'much', 'well']",0
"['actually', 'one', 'bracket', 'pools', 'bad', 'one', 'money']",0
"['follow', 'either', 'work']",0
"['bad', 'favorite', 'teams', 'spartans', 'lose', 'good']",0
"['body', 'missing', 'northern', 'calif', 'girl', 'found', 'police', 'found', 'remains', 'missing', 'northern', 'california', 'girl']",0
"['hope', 'increase', 'capacity', 'fast', 'yesterday', 'pain', 'got', 'fail', 'whale', 'times', 'hours']",0
"['behind', 'classes', 'work']",0
"['watching', 'house']",0
"['remember', 'bum', 'leg', 'strikes', 'back', 'time', 'serious']",0
"['cool', 'kinds', 'complaints', 'laptop', 'online', 'overheating', 'recalls']",0
"['glad', 'mommy', 'done', 'training', 'new', 'job', 'misses']",0
"['rather', 'first', 'party', 'send', 'bad', 'messages', 'party', 'send', 'mixed', 'ones', 'year']",0
['overrated'],0
"['know', 'heard', 'afternoon', 'wondered', 'thing', 'moscow', 'behind', 'times']",0
"['laying', 'bed', 'voice']",0
"['sad', 'killed', 'house']",0
"['sorry', 'tell', 'really', 'sorry']",0
"['make', 'sense', 'suicide', 'thing', 'refuse', 'believe', 'actually', 'happened']",0
"['hope', 'ok']",0
"['damn', 'grind', 'inspirational', 'saddening', 'time', 'want', 'stop', 'like', 'much', 'love']",0
"['yeah', 'know', 'stand', 'chance']",0
"['cant', 'sleep']",0
"['hanging', 'crooners', 'wan', 'na', 'sing', 'sucks']",0
"['sc', 'miss', 'leaving', 'bh', 'tomorrow', 'morning', 'think', 'wan', 'na', 'go', 'beach', 'girls']",0
"['pissed', 'radio', 'station']",0
"['wednesday', 'day', 'know']",0
"['know', 'life', 'flipped', 'upside', 'thought', 'head', 'sounds', 'good']",0
"['pain', 'back', 'sides', 'hurt', 'mention', 'crying', 'made', 'fail']",0
"['late', 'night', 'snack', 'glass', 'sickness', 'back', 'sleep', 'hate', 'getting', 'sick']",0
"['big', 'fan', 'belle']",0
"['see', 'clip', 'must', 'el', 'work', 'filters', 'wait', 'till', 'get', 'blame', 'ex', 'broke', 'mine']",0
"['week', 'seems', 'get', 'longer', 'longer', 'terms', 'much', 'need', 'much', 'actually', 'going', 'get', 'done']",0
['cold'],0
"['weather', 'na', 'take', 'turn', 'ugly', 'tomorrow']",0
"['still', 'go', 'show', 'incredible', 'stuff']",0
"['hoping', 'tummy', 'rumbles', 'go', 'away', 'soon']",0
"['notice', 'told', 'working', 'tomorrow', 'called', 'agency', 'follow', 'said']",0
"['almost', 'bedtime']",0
"['missing', 'babe', 'long', 'alive', 'happy', 'tired', 'love', 'try', 'sleep', 'hopefully']",0
['snow'],0
"['miss', 'powers']",0
"['thank', 'letting', 'people', 'know', 'sad', 'direct', 'message', 'got', 'actually', 'bridget']",0
"['india', 'missed', 'th', 'test', 'victory', 'th', 'consecutive', 'win', 'loss']",0
['guess'],0
"['sadly', 'going', 'bed']",0
"['shame', 'hear']",0
['morning'],0
"['intending', 'finish', 'editing', 'page', 'novel', 'manuscript', 'tonight', 'probably', 'happen', 'pages', 'left']",0
"['laid', 'around', 'much', 'today', 'head', 'hurts']",0
"['still', 'read', 'th', 'amp', 'th', 'princess', 'diaries', 'saving', 'made', 'cry', 'end', 'easy', 'books']",0
['died'],0
"['mom', 'might', 'breast', 'cancer', 'find', 'like', 'week', 'worried']",0
"['going', 'sleep', 'hoping', 'tomorrow', 'better', 'day']",0
"['wish', 'understood', 'daylight', 'savings', 'ended', 'though', 'breakfast', 'hour', 'later', 'keep', 'waking', 'kids']",0
['lame'],0
"['understand', 'really']",0
"['heroes', 'season']",0
"['living', 'downtown', 'sure', 'much', 'fun']",0
"['calorie', 'wise', 'wish', 'junk', 'food', 'calorie', 'free', 'ate', 'thing', 'sour', 'skittles', 'big', 'ass', 'cherry', 'coke']",0
"['man', 'work', 'hard']",0
"['getting', 'sick', 'time', 'hot', 'tea', 'studying']",0
"['getting', 'eyebrows', 'waxed', 'pain']",0
"['phantasy', 'star', 'yesterday', 'going', 'work']",0
"['oh', 'got', 'sweet', 'get', 'espresso', 'serial', 'though', 'said', 'sent', 'oh', 'well']",0
"['picked', 'win', 'get', 'go', 'feeling', 'pretty', 'good', 'pick', 'way', 'tonight', 'lost']",0
"['alone', 'downstairs', 'working']",0
"['feel', 'bad']",0
"['hates', 'mean', 'seriously', 'kinda', 'mean']",0
"['yes', 'sprint', 'baltimore', 'chicago', 'far']",0
"['stuck', 'awake', 'middle', 'night', 'second', 'day', 'row', 'felt', 'terrible', 'yesterday']",0
"['thanks', 'bursting', 'bubble']",0
"['going', 'school', 'soon', 'find', 'wear', 'hard']",0
['serious'],0
"['page', 'long', 'got', 'deleted', 'sad', 'day', 'history']",0
"['crazy', 'wind', 'today', 'birding']",0
"['currently', 'work']",0
"['ipods', 'acting', 'weird', 'ho', 'thinking', 'playing', 'full', 'songs']",0
"['send', 'dvd', 'cos', 'missed', 'heaps', 'happy']",0
"['see', 'big', 'deal', 'website']",0
"['sorry', 'go']",0
"['far', 'way', 'rail', 'tips']",0
"['still', 'swear', 'keep', 'losing', 'gaining', 'losing', 'gaining', 'heart', 'wrenching']",0
"['today', 'realized', 'good', 'hiding', 'things', 'even', 'find']",0
"['staying', 'friends', 'house', 'house', 'sitting', 'neighbors', 'loud', 'party']",0
"['upset', 'watch', 'live', 'chat', 'car', 'hours', 'trip', 'upset']",0
"['check', 'mug']",0
"['borders', 'closed']",0
"['downloading', 'new', 'album', 'slip', 'hell', 'come', 'behind', 'times', 'days']",0
"['woke', 'already', 'written', 'mail', 'go', 'early', 'university', 'today', 'teach']",0
"['watching', 'hill', 'making', 'sad']",0
"['many', 'channels', 'yet', 'boring', 'lazy', 'day', 'may', 'find', 'hobby']",0
"['miss', 'buddy', 'ill', 'ny', 'th']",0
"['love', 'french', 'tell', 'people', 'south', 'french', 'snarl', 'french', 'beautiful', 'people']",0
"['said', 'still', 'got', 'one', 'day', 'remain', 'problem', 'come']",0
"['activated', 'block', 'early', 'meaning', 'check', 'new', 'regularizing', 'internal', 'clock', 'might', 'difficult']",0
['oh'],0
"['spencer', 'good', 'guy']",0
"['dying', 'season', 'finale', 'next', 'week', 'boring', 'madame', 'president', 'crazy', 'woman']",0
"['hate', 'limited', 'letters', 'hope', 'guys', 'fine', 'pray', 'dog', 'well']",0
"['get', 'shit', 'done', 'today', 'screwed']",0
['go'],0
"['going', 'sleep']",0
"['worried', 'tired', 'post', 'tonight']",0
"['get', 'shit', 'done', 'today', 'screwed']",0
"['job', 'interview', 'cardiff', 'today', 'wish', 'luck', 'got', 'hours', 'sleep']",0
"['show', 'whack', 'way', 'worse', 'whack', 'whack']",0
"['really', 'think', 'people', 'choose', 'way', 'think', 'chose', 'accept', 'family', 'help', 'might', 'dead']",0
"['going', 'kill', 'seen', 'ds', 'waiting', 'till', 'one', 'solid', 'week', 'sitting']",0
"['think', 'ur', 'right', 'hrs']",0
"['hate', 'see', 'spartans', 'sad']",0
"['mind', 'body', 'severely', 'protesting', 'getting', 'thing', 'nightmares', 'boot']",0
"['follow', 'go', 'angels']",0
[],0
"['think', 'want', 'read', 'books', 'library']",0
"['nap', 'interrupted', 'many', 'times', 'today', 'going', 'japanese', 'rents']",0
"['kind', 'longs', 'bus', 'shows', 'end', 'ghost', 'world', 'right']",0
"['canada', 'canada', 'weird', 'supposed', 'get', 'snow', 'wednesday']",0
"['look', 'sad', 'shop', 'entrance', 'yesterday', 'like', 'look', 'new', 'transformer', 'movie']",0
"['sad', 'feet', 'fell']",0
"['na', 'get', 'late', 'tomorrow', 'na', 'get', 'tipsy', 'lonesome', 'sad']",0
"['sweating', 'forthcoming', 'trip', 'find', 'someone', 'crash', 'may', 'screwed']",0
"['gotten', 'somebody', 'read', 'tweets', 'cant', 'get', 'make', 'account']",0
"['handle', 'cat', 'heat', 'time']",0
"['hope', 'make', 'auburn', 'show', 'looking', 'good']",0
"['people', 'mag', 'fit', 'think', 'pictures', 'ever', 'made', 'magazine', 'tho']",0
"['totally', 'forgot', 'submit', 'photos']",0
"['good', 'luck', 'please', 'work', 'hard', 'hope', 'fun', 'new', 'album', 'na', 'amazing', 'xxx']",0
"['leaving', 'gets', 'sad']",0
"['miss', 'twitter', 'phone', 'broke', 'using', 'stupid', 'phone', 'miss', 'advance', 'phone']",0
"['shooting', 'outside', 'house', 'kidding', 'scared']",0
"['tuesday', 'start', 'reflection', 'lecture', 'stress', 'reducing', 'techniques', 'sure', 'might', 'become', 'useful', 'us']",0
"['tragedy', 'disaster', 'news', 'week']",0
"['yes', 'yes', 'still', 'trying', 'find', 'picture', 'upload']",0
"['oh', 'red', 'game', 'rained', 'looking', 'forward', 'opening', 'day']",0
"['still', 'find', 'keys']",0
"['know', 'right', 'going', 'twitter']",0
"['might', 'getting', 'sore', 'throat']",0
"['home', 'town', 'mammy', 'called', 'explain', 'parent', 'let', 'yr', 'old', 'child', 'walk', 'alone', 'hello']",0
"['think', 'need', 'find', 'better', 'anti', 'depressants', 'think', 'paxil', 'combo', 'losing', 'efficacy']",0
"['restaurant', 'called', 'competitive', 'eating', 'tourney', 'round', 'tourney', 'time', 'place', 'nd']",0
"['bathroom', 'wake']",0
"['want', 'tacos', 'gay', 'say', 'hello']",0
"['lonely', 'keep', 'company', 'female', 'california']",0
"['bad', 'day', 'office']",0
"['miss', 'wait', 'celebrate', 'tar', 'heel', 'win', 'weekend', 'though']",0
"['really', 'cold', 'want', 'go', 'sleep', 'yet', 'nothing']",0
"['officially', 'go', 'round']",0
"['monkeys', 'found', 'twin', 'wont', 'even', 'write', 'back', 'heartbroken']",0
"['know', 'felt', 'like', 'yesterday', 'work']",0
"['treaty', 'defined']",0
"['missed', 'brent', 'praise', 'band', 'fun', 'lead', 'guitarist', 'pout']",0
"['poor', 'john', 'happens', 'play', 'fruit', 'microwave', 'seriously', 'though', 'seen', 'doctor', 'xxx']",0
"['missing', 'watching', 'home', 'away', 'reminds', 'shout', 'courts']",0
[],0
"['new', 'video', 'card']",0
"['feeling', 'lost', 'naked', 'confused', 'sort']",0
"['damn', 'late', 'filling', 'appraisal', 'form', 'people', 'almost', 'sent', 'occupied', 'work']",0
"['missed', 'brent', 'praise', 'band', 'fun', 'lead', 'guitarist', 'pout']",0
"['think', 'much', 'past', 'cant', 'change', 'deserved', 'much', 'got', 'still', 'thinking']",0
"['lost', 'ring', 'seen']",0
"['see', 'download', 'zip', 'folders', 'internet', 'moneys', 'fuck', 'yeah', 'amp']",0
"['still', 'nursing', 'nile', 'glad', 'feeling', 'better', 'hate', 'baby', 'sick']",0
"['fucked', 'go', 'back', 'ic']",0
"['internet', 'rude', 'tonight', 'go', 'bed']",0
"['well', 'stuff', 'netball', 'done', 'stuff']",0
['poor'],0
"['help', 'forget', 'th', 'april', 'amp', 'th', 'july']",0
"['columbus', 'oh', 'wan', 'na', 'go', 'bad']",0
"['take', 'sidekick', 'back']",0
"['totally', 'jealous', 'wish', 'working']",0
"['face', 'itchy']",0
"['poor', 'socks', 'golden', 'retriever', 'want', 'one']",0
"['saw', 'found', 'tracy', 'girl', 'piece', 'luggage', 'fucking', 'terrible']",0
"['nausea', 'back']",0
"['ooh', 'excited', 'even', 'going', 'long', 'love']",0
"['spent', 'hour', 'reach', 'axis', 'bank', 'find', 'today', 'holiday']",0
"['agree', 'update', 'theres', 'often']",0
"['hilarious', 'linked', 'clip', 'time', 'ago', 'went', 'back', 'dead', 'link']",0
"['neither', 'need', 'study']",0
"['tweeted', 'nearly', 'day', 'posted', 'website', 'tonight', 'hopefully', 'goes', 'well', 'night', 'time']",0
['miss'],0
"['seriously', 'needs', 'finish', 'job', 'applications']",0
"['son', 'vincas', 'sick', 'stay', 'home', 'three', 'tense', 'days', 'work', 'back', 'holiday', 'kids']",0
"['client', 'amp', 'boss', 'understand', 'english', 'well', 'rewrote', 'text', 'unreadable', 'written', 'good', 'writer', 'amp', 'reviewed', 'correctly']",0
"['want', 'ever', 'punch']",0
"['sick', 'snow']",0
['nemesis'],0
"['work', 'fan', 'upset']",0
"['like', 'apologize', 'repeated', 'video', 'games', 'live', 'related', 'tweets', 'going', 'stern', 'discussion', 'soon', 'stern']",0
"['cant', 'figure', 'get', 'back', 'pay', 'hotel']",0
"['much', 'seniority', 'bc', 'technological', 'ineptness', 'register', 'classes']",0
"['feels', 'like', 'slept', 'day', 'away', 'looking', 'forward', 'bouts', 'gallbladder', 'least', 'pills', 'pain']",0
"['really', 'want', 'old', 'bass', 'back']",0
"['mad', 'tired', 'today', 'early', 'tonight', 'night']",0
"['take', 'easy', 'good']",0
"['afraid', 'bad', 'code']",0
"['think', 'going', 'bed', 'hate']",0
"['friend', 'love']",0
"['time', 'notice', 'gone', 'needed', 'db']",0
"['bathroom', 'pee']",0
"['wanted', 'margarita']",0
"['night', 'workouts', 'worst', 'work', 'schedule', 'allows', 'go', 'night', 'tough']",0
"['called', 'said', 'tell', 'waiting', 'list', 'know', 'looking', 'good']",0
"['milky', 'bar', 'left', 'around', 'ml', 'coke']",0
['arrived'],0
"['feel', 'like', 'dancing', 'first', 'art', 'school', 'wants', 'rape']",0
"['bet', 'like', 'craving', 'play', 'softball', 'basketball', 'time']",0
"['terrified', 'accidentally', 'deleted', 'reference', 'management', 'assignment', 'hopes', 'get', 'trouble', 'gets', 'back']",0
"['amazon', 'worked', 'website', 'need', 'hosting', 'provider', 'sad']",0
"['sleepy', 'hour', 'ago', 'wide', 'awake', 'hope', 'stay', 'night']",0
"['wish', 'sold', 'time', 'let', 'know', 'love', 'hear']",0
"['watched', 'tropic', 'thunder', 'dreading', 'tomorrow']",0
"['still', 'miss']",0
[],0
"['according', 'new', 'puppy', 'fight', 'covered', 'poop', 'picture', 'stolen']",0
"['playing', 'game', 'home', 'new', 'boss', 'call', 'yet']",0
"['yin', 'tweeted', 'feel', 'unbearable', 'guilt', 'made', 'staff', 'cry']",0
"['poor', 'sick', 'damn']",0
"['thoughts', 'family', 'difficult', 'sad', 'time']",0
"['know', 'wanted', 'let', 'know', 'happening']",0
"['michigan', 'know', 'sigh', 'shameful']",0
"['fill', 'two', 'hours']",0
"['miss', 'na', 'seeing', 'girls', 'everyday']",0
"['oh', 'mention', 'germany', 'back', 'cage', 'better', 'office']",0
"['throat', 'closing', 'string', 'cheese', 'good', 'idea']",0
"['found', 'dead', 'suitcase', 'missing', 'children', 'stories', 'never', 'seem', 'go', 'good', 'poor', 'family']",0
"['wishing', 'home', 'underneath', 'covers']",0
"['walking', 'home', 'school', 'drains', 'energy']",0
"['agree', 'copout', 'excited', 'thought', 'week', 'noah', 'awesome', 'tho']",0
"['done', 'knew', 'earlier', 'outings', 'planned']",0
"['wish', 'better', 'writing', 'taking', 'long', 'write', 'paper']",0
"['course', 'access', 'halo', 'mythic', 'map', 'pack', 'download', 'bad', 'news', 'legendary', 'map', 'pack', 'ms']",0
"['yet', 'unfortunately', 'another', 'weeks', 'told', 'little', 'bit', 'busy', 'latest', 'project']",0
"['ha', 'sun', 'already', 'gone']",0
"['day', 'lot', 'harder', 'day', 'let', 'see', 'day', 'goes', 'tomorrow']",0
"['man', 'crush', 'peavy', 'let']",0
"['trip', 'time', 'day', 'tom', 'weds', 'going', 'tonight', 'want', 'see', 'bad', 'tried', 'warn', 'tech', 'fail']",0
"['michigan', 'state', 'make', 'sad']",0
"['mouth', 'much', 'pain', 'wan', 'na', 'sleep', 'time', 'take', 'braces']",0
"['getting', 'annoyed', 'easily', 'today', 'proposal', 'getting', 'annoyed', 'easily', 'today']",0
"['girl', 'site', 'back', 'back', 'even', 'videos']",0
"['spending', 'time', 'grandma', 'early', 'tomorrow', 'leave', 'skittles']",0
"['got', 'home', 'watching', 'michigan', 'state', 'get']",0
"['oh', 'jew', 'bus', 'two', 'years', 'worth', 'classes', 'work', 'organize', 'finishing', 'tonight', 'possible', 'bones', 'ache']",0
"['exchanging', 'laptop', 'arrived']",0
"['hope', 'last', 'long', 'feel', 'miserable']",0
"['rachel', 'hang', 'outage', 'na', 'home', 'dumb', 'folk', 'make', 'work', 'free', 'sat']",0
"['fun', 'amp', 'furious', 'new', 'mantra', 'bay', 'breakers', 'getting', 'rambunctious', 'city', 'overreacted', 'amp', 'clamped']",0
"['hubby', 'reason', 'thinks', 'important', 'good', 'spot', 'red', 'carpet', 'trek', 'movie', 'premiere', 'sod']",0
"['swear', 'matter', 'long', 'getting', 'never', 'gets', 'easier', 'man', 'eyes', 'hurts']",0
"['star', 'keep', 'hair', 'one', 'color', 'permanent', 'dye', 'fades', 'within', 'week']",0
"['reaction', 'see', 'coming']",0
"['still', 'sick', 'feeling', 'bit', 'better', 'got', 'new', 'medicine', 'hope', 'feel', 'good', 'night', 'sleep', 'suppose', 'snow']",0
"['think', 'maybe', 'get', 'couple', 'hours', 'sleep', 'productive', 'right', 'ur', 'dog', 'tired', 'worry']",0
"['thanks', 'lot', 'learned', 'lot', 'new', 'words', 'find', 'looking']",0
"['wish', 'downloads', 'thing', 'nonsense', 'tired']",0
"['new', 'testament', 'test']",0
"['tons', 'hay', 'troll']",0
"['stupid', 'movies', 'watched', 'mirrors', 'rip']",0
"['love', 'buck']",0
"['last', 'one', 'still', 'done']",0
['homework'],0
"['understand', 'things', 'get', 'taken', 'away', 'enough', 'time', 'unfair', 'want', 'back', 'like', 'baby']",0
"['scratch', 'two', 'half', 'cookies', 'tum', 'take', 'anymore']",0
"['listening', 'sweets', 'first', 'time', 'forever', 'miss', 'much', 'go', 'chi', 'town', 'visits']",0
"['busy', 'afternoon', 'meetings', 'emails', 'meetings', 'email', 'meetings', 'pm', 'day', 'still', 'going', 'dark']",0
"['another', 'spring', 'break', 'cool', 'bad', 'work', 'week', 'oh', 'well', 'money', 'phone']",0
"['afraid', 'ur', 'reply', 'ages', 'ago']",0
['feeling'],0
"['emotional', 'ass', 'men', 'late', 'night', 'eating', 'us', 'broke']",0
"['carter', 'nick', 'like', 'hair', 'longer', 'cut', 'break', 'heart']",0
"['wonder', 'lost', 'net']",0
"['wow', 'depressing', 'thing', 'world', 'losing', 'video', 'created', 'matter', 'seconds']",0
"['says', 'stock']",0
"['sorry', 'ate']",0
"['chance', 'loud']",0
"['time', 'move', 'posterior', 'lose', 'fat', 'articulation', 'creaking', 'running', 'drool', 'swimming']",0
"['listening', 'cry']",0
"['today', 'sucked', 'na', 'die']",0
"['site', 'update', 'info', 'exam', 'open', 'course', 'must', 'wait', 'mail', 'notices', 'doc']",0
"['sorry', 'feeling', 'kinda', 'yucky', 'going', 'come', 'quick']",0
"['love', 'scrappy', 'already']",0
"['wants', 'hear', 'song', 'messing']",0
"['bad', 'news', 'dad', 'cancer', 'dying', 'good', 'news', 'new', 'business', 'started', 'life', 'coach', 'practising', 'holistic', 'weight', 'management']",0
"['rebecca', 'man', 'intervention', 'sad']",0
"['help', 'need', 'new', 'boyfriend', 'stuck', 'rut']",0
"['feel', 'like', 'complete', 'idiot', 'one', 'get', 'shit', 'works', 'help']",0
"['saw', 'ad', 'casting', 'call', 'female', 'host', 'totally', 'realized', 'hoax']",0
"['pepperoni', 'rolls', 'called', 'said', 'sausage', 'rolls', 'pepperoni', 'rolls']",0
"['yes', 'monday']",0
"['want', 'new', 'episode', 'already']",0
"['miss', 'watching', 'modern', 'life']",0
"['rip', 'sad', 'someone', 'like']",0
"['keeping', 'fingers', 'crossed', 'buddy', 'feeling', 'well']",0
"['wait', 'eat', 'skinny', 'vegas', 'hungry']",0
"['tried', 'hated', 'passion', 'hated', 'sure']",0
"['acting', 'funny', 'dying', 'quickly', 'freezing', 'bs', 'admitting']",0
"['sitting', 'wondering', 'ed', 'still', 'strong', 'hold']",0
"['sorry', 'got', 'sick', 'going', 'bed', 'night']",0
"['internet', 'home', 'drive', 'ox', 'use', 'internet', 'builders']",0
"['weather', 'canada', 'freezing']",0
"['range', 'day', 'back', 'hopefully', 'good']",0
[],0
"['reads', 'pray', 'grandma', 'pain']",0
"['woke', 'accident', 'pushing', 'pushing', 'crying', 'stop', 'wetting', 'pants']",0
"['home', 'franklin', 'street', 'almost', 'jumped', 'fire', 'someone', 'kicked', 'jenny', 'lost', 'shoe']",0
"['changed', 'default']",0
"['finally', 'gave', 'bored', 'enough', 'start', 'thing', 'think', 'going', 'problem', 'tho', 'like', 'status']",0
"['really', 'lucky', 'definitely', 'early', 'work']",0
['homework'],0
"['needs', 'another', 'copy', 'visual', 'studio']",0
"['school', 'world', 'week', 'school', 'silly', 'anyway', 'look', 'bright', 'side']",0
"['economics', 'test', 'know', 'things', 'know', 'na', 'fail']",0
"['time', 'hundred', 'islands', 'pride', 'philippine', 'tourism', 'coral', 'clam', 'rare', 'fish', 'poaching', 'kinda', 'sad']",0
"['yeah', 'apparently', 'really', 'bad', 'taste']",0
"['know', 'really', 'surprised', 'recommends', 'call', 'tomorrow', 'figure']",0
"['waiting', 'airport', 'ride', 'get', 'harassed', 'men', 'trying', 'sell', 'ugly', 'hats', 'want', 'sleep']",0
"['left', 'ids', 'location', 'go', 'bars']",0
"['sorry', 'understand', 'last', 'comment']",0
"['announcement', 'stayed', 'late', 'last', 'night']",0
"['strange', 'illegal', 'torrents', 'everywhere', 'legal', 'dvd', 'stock']",0
"['enough', 'say']",0
"['trolley', 'packed', 'like', 'sardines', 'padre', 'game', 'remove', 'car', 'good', 'call', 'mts']",0
"['trying', 'help']",0
"['happened', 'saturday', 'night', 'along', 'glittery', 'green', 'lighter']",0
